cell,lon,lat,ssp,year,hazard
702,120.823405714076,48.2578151613334,Current,2024,0.0268582821043393
703,121.721720998195,48.2578151613334,Current,2024,0.0277044277771383
704,122.620036282315,48.2578151613334,Current,2024,0.0290889858206225
705,123.518351566434,48.2578151613334,Current,2024,0.0253214560185302
706,124.416666850554,48.2578151613334,Current,2024,0.0257026055217656
707,125.314982134673,48.2578151613334,Current,2024,0.0280679168102196
708,126.213297418793,48.2578151613334,Current,2024,0.0331187153355427
709,127.111612702912,48.2578151613334,Current,2024,0.0288410069808854
710,128.009927987032,48.2578151613334,Current,2024,0.0290952685897047
711,128.908243271151,48.2578151613334,Current,2024,0.0295832993884708
712,129.806558555271,48.2578151613334,Current,2024,0.031159129127864
713,130.477617167769,48.2559764356194,Current,2024,0.0311586280285173
715,132.899793063143,47.9733221656625,Current,2024,0.0305266361506862
716,133.481662555861,48.0495881915785,Current,2024,0.0314636822397144
717,134.264868847672,48.1579412262461,Current,2024,0.0300565443883124
718,134.863543647366,48.3538447960947,Current,2024,0.0310810799200864
735,85.9058128763012,47.6648905617173,Current,2024,0.0263950124867839
736,86.6874249175338,47.6562422514796,Current,2024,0.0338588182295618
737,87.5857402016534,47.6562422514796,Current,2024,0.0346099550135788
738,88.4840554857729,47.6562422514796,Current,2024,0.0383666750499115
739,89.3688027335583,47.6470389607416,Current,2024,0.0179177164447056
740,90.0896256775331,47.5522301592798,Current,2024,0.0181691853730391
768,115.742960922916,47.8573574112534,Current,2024,0.029406015598975
769,116.242724460058,47.8813254246438,Current,2024,0.0223140276674562
770,117.253385819125,47.8491485644781,Current,2024,0.0203618506714133
771,118.234383493322,47.9444967142522,Current,2024,0.0230647815142642
772,119.144935197998,47.7461877501696,Current,2024,0.0259364716635675
773,119.925090429956,47.6562422514796,Current,2024,0.0274652591508688
774,120.823405714076,47.6562422514796,Current,2024,0.0258259808598754
775,121.721720998195,47.6562422514796,Current,2024,0.0280183375754832
776,122.620036282315,47.6562422514796,Current,2024,0.0263092498653843
777,123.518351566434,47.6562422514796,Current,2024,0.0299539382669801
778,124.416666850554,47.6562422514796,Current,2024,0.0326743989390863
779,125.314982134673,47.6562422514796,Current,2024,0.0345835779680067
780,126.213297418793,47.6562422514796,Current,2024,0.0337151288776879
781,127.111612702912,47.6562422514796,Current,2024,0.0418923946906488
782,128.009927987032,47.6562422514796,Current,2024,0.0267230310131305
783,128.908243271151,47.6562422514796,Current,2024,0.033551689898819
784,129.806558555271,47.6562422514796,Current,2024,0.0337828737733726
785,130.648852643266,47.6230947207924,Current,2024,0.033687170627616
786,131.589570707117,47.5189403775607,Current,2024,0.0319623215786615
787,132.560679800733,47.5906497215057,Current,2024,0.0305215857967782
788,133.399819691749,47.6562422514796,Current,2024,0.0317858855852711
789,134.22058328802,47.671576188675,Current,2024,0.0310552788954471
804,83.1954396533843,46.9248112568598,Current,2024,0.029957510273505
805,83.9825645471563,46.8576473432864,Current,2024,0.0305572887656554
806,84.9135394220077,46.8595437220095,Current,2024,0.0273570230337925
807,85.8462850827722,47.0177993100224,Current,2024,0.0327465523273546
808,86.6874249175338,47.0476580844109,Current,2024,0.0302070532325294
809,87.5857402016533,47.0476580844109,Current,2024,0.0400714343834168
810,88.4840554857729,47.0476580844109,Current,2024,0.0299343768384136
811,89.3823707698924,47.0476580844109,Current,2024,0.0248856031767354
812,90.2402545961506,47.02754482209,Current,2024,0.0198133967045405
813,90.821609325153,46.839788193661,Current,2024,0.019089861172626
844,119.417442796296,47.2978021972506,Current,2024,0.027171651143752
845,120.035341980555,47.0853409027756,Current,2024,0.0272194654437906
846,120.823405714076,47.0476580844109,Current,2024,0.0262121893473877
847,121.721720998195,47.0476580844109,Current,2024,0.021962699446102
848,122.620036282315,47.0476580844109,Current,2024,0.0252908514863431
849,123.518351566434,47.0476580844109,Current,2024,0.0288356236563945
850,124.416666850554,47.0476580844109,Current,2024,0.0307150581779297
851,125.314982134673,47.0476580844109,Current,2024,0.0310412048755806
852,126.213297418793,47.0476580844109,Current,2024,0.037467276943951
853,127.111612702912,47.0476580844109,Current,2024,0.0340523728221573
854,128.009927987032,47.0476580844109,Current,2024,0.033127347151853
855,128.908243271151,47.0476580844109,Current,2024,0.0296667311772927
856,129.806558555271,47.0476580844109,Current,2024,0.0276900341614772
857,130.70487383939,47.0476580844109,Current,2024,0.0275830281714549
858,131.60318912351,47.0476580844109,Current,2024,0.0314159791742747
859,132.501504407629,47.0476580844109,Current,2024,0.0278199237292561
860,133.399819691749,47.0476580844109,Current,2024,0.0282057357627878
861,133.976514896106,47.0990881560482,Current,2024,0.0285783668776873
875,82.5864580400594,46.2200896094133,Current,2024,0.0266563747121725
876,83.1104393169426,46.424295443549,Current,2024,0.0305789438236903
877,83.9924790651753,46.4320504115606,Current,2024,0.0311719304868487
878,84.8907943492948,46.4320504115606,Current,2024,0.0264830610381418
879,85.7891096334143,46.4320504115606,Current,2024,0.032036054166618
880,86.6874249175338,46.4320504115606,Current,2024,0.0217744298780483
881,87.5857402016533,46.4320504115606,Current,2024,0.019235704869516
882,88.4840554857729,46.4320504115606,Current,2024,0.0233287647358434
883,89.3823707698924,46.4320504115606,Current,2024,0.0218963332624618
884,90.2806860540119,46.4320504115606,Current,2024,0.0238913594949107
885,90.8529326169999,46.4570364332891,Current,2024,0.0275653440166618
913,116.624950112389,46.2109749385944,Current,2024,0.0227147415918857
914,117.298604040098,46.2912349368042,Current,2024,0.023096870923583
915,118.159114464416,46.3879039558282,Current,2024,0.0261144662619451
916,119.008821423464,46.3971338258893,Current,2024,0.024385975211821
917,119.949979796371,46.409367537793,Current,2024,0.0237633938079203
918,120.823405714076,46.4320504115606,Current,2024,0.0250720183897103
919,121.721720998195,46.4320504115606,Current,2024,0.0291544625495557
920,122.620036282315,46.4320504115606,Current,2024,0.0297638362361575
921,123.518351566434,46.4320504115606,Current,2024,0.0277024698929944
922,124.416666850554,46.4320504115606,Current,2024,0.0288182393026105
923,125.314982134673,46.4320504115606,Current,2024,0.0310080167394301
924,126.213297418793,46.4320504115606,Current,2024,0.0335848612300941
925,127.111612702912,46.4320504115606,Current,2024,0.0352298164277497
926,128.009927987032,46.4320504115606,Current,2024,0.0343264496589921
927,128.908243271151,46.4320504115606,Current,2024,0.0346967654564478
928,129.806558555271,46.4320504115606,Current,2024,0.0275129757612924
929,130.70487383939,46.4320504115606,Current,2024,0.0267169936703376
930,131.60318912351,46.4320504115606,Current,2024,0.0218302520043497
931,132.501504407629,46.4320504115606,Current,2024,0.0270538087956833
932,133.389053099742,46.4374325074708,Current,2024,0.0292110826467242
933,133.896669596222,46.6427376126053,Current,2024,0.0286100719194
947,82.489698890592,45.7739902536515,Current,2024,0.0285046586042895
948,83.0941637810557,45.8094100677068,Current,2024,0.0280606610635478
949,83.9924790651753,45.8094100677068,Current,2024,0.0317334318053043
950,84.8907943492948,45.8094100677068,Current,2024,0.0317885959844888
