unit_id,province,ssp,year,log_effort_visits_z,temp_grad_z,hazard_glmm,hazard_xgb
CNTY_00009,Beijing,SSP245,2030,3.06342565217047,0.225854292546631,0.0415476932954446,0.0259001459926367
CNTY_00009,Beijing,SSP245,2050,3.06342565217047,1.62077859659003,0.0990684806106236,0.0226177386939526
CNTY_00009,Beijing,SSP245,2080,3.06342565217047,3.71316505265512,0.331119597834771,0.0236236546188593
CNTY_00009,Beijing,SSP585,2030,3.06342565217047,0.923316444568329,0.0643713679850313,0.03155367821455
CNTY_00009,Beijing,SSP585,2050,3.06342565217047,4.64311458868405,0.519312804710521,0.0236236546188593
CNTY_00009,Beijing,SSP585,2080,3.06342565217047,10.2228118048576,0.99999999999761,0.0236236546188593
CNTY_00010,Beijing,SSP245,2030,2.6420456569259,0.225854292546631,0.0402783539426753,0.0230148080736399
CNTY_00010,Beijing,SSP245,2050,2.6420456569259,1.62077859659003,0.0834127515460875,0.0222865380346775
CNTY_00010,Beijing,SSP245,2080,2.6420456569259,3.71316505265512,0.235533039671722,0.0232780762016773
CNTY_00010,Beijing,SSP585,2030,2.6420456569259,0.923316444568329,0.0580843561259373,0.03109578974545
CNTY_00010,Beijing,SSP585,2050,2.6420456569259,4.64311458868405,0.357908577960279,0.0232780762016773
CNTY_00010,Beijing,SSP585,2080,2.6420456569259,10.2228118048576,0.999866920480567,0.0232780762016773
CNTY_00011,Beijing,SSP245,2030,3.52064477714701,0.225854292546631,0.0429692609151365,0.0259001459926367
CNTY_00011,Beijing,SSP245,2050,3.52064477714701,1.62077859659003,0.119173666842184,0.0236172936856747
CNTY_00011,Beijing,SSP245,2080,3.52064477714701,3.71316505265512,0.463768109905951,0.0246665421873331
CNTY_00011,Beijing,SSP585,2030,3.52064477714701,0.923316444568329,0.0719352743317053,0.0329348333179951
CNTY_00011,Beijing,SSP585,2050,3.52064477714701,4.64311458868405,0.717528974158461,0.0246665421873331
CNTY_00011,Beijing,SSP585,2080,3.52064477714701,10.2228118048576,1,0.0246665421873331
CNTY_00012,Beijing,SSP245,2030,2.70707896215172,0.225854292546631,0.0404717497655407,0.0235164593905211
CNTY_00012,Beijing,SSP245,2050,2.70707896215172,1.62077859659003,0.0856650085610999,0.0226177386939526
CNTY_00012,Beijing,SSP245,2080,2.70707896215172,3.71316505265512,0.248618574275644,0.0236236546188593
CNTY_00012,Beijing,SSP585,2030,2.70707896215172,0.923316444568329,0.0590143185534588,0.03155367821455
CNTY_00012,Beijing,SSP585,2050,2.70707896215172,4.64311458868405,0.38046041495428,0.0236236546188593
CNTY_00012,Beijing,SSP585,2080,2.70707896215172,10.2228118048576,0.999974396093089,0.0236236546188593
CNTY_00013,Beijing,SSP245,2030,2.44191449571603,0.225854292546631,0.0396888629943188,0.0191945098340511
CNTY_00013,Beijing,SSP245,2050,2.44191449571603,1.62077859659003,0.0768309954575132,0.0222865380346775
CNTY_00013,Beijing,SSP245,2080,2.44191449571603,3.71316505265512,0.198858779652185,0.0232780762016773
CNTY_00013,Beijing,SSP585,2030,2.44191449571603,0.923316444568329,0.0553107657331403,0.03109578974545
