unit,lon,lat,ssp,year,hazard
CNTY_00190,115.655026887733,37.7172610583499,Current,2024,0.025265958750204
CNTY_00194,115.909973458067,38.0441515876549,Current,2024,0.0231947891800072
CNTY_00196,115.478038702944,38.2374505062093,Current,2024,0.0276297326300157
CNTY_00197,115.964925791434,37.3487643353023,Current,2024,0.0275834683232468
CNTY_00198,116.189521047844,37.661623471972,Current,2024,0.0183025773171895
CNTY_00201,112.558766148089,37.7124620237632,Current,2024,0.0302156822396004
CNTY_00202,112.656900622739,37.8641090830661,Current,2024,0.0300641863671468
CNTY_00203,112.631670944362,37.9181036381271,Current,2024,0.0300885446397415
CNTY_00204,112.490476993214,37.9786133520648,Current,2024,0.0303324134943305
CNTY_00205,112.390499474728,37.8705571411984,Current,2024,0.0312816112804817
CNTY_00206,112.427643263781,37.7284795168235,Current,2024,0.0306545634172627
CNTY_00207,112.373314010567,37.5862337714636,Current,2024,0.0305710923021175
CNTY_00208,112.662071021161,38.1514205338361,Current,2024,0.0313661544710453
CNTY_00209,111.784856623596,38.0275308101663,Current,2024,0.0298884446412331
CNTY_00210,112.095483608642,37.8994739930382,Current,2024,0.0318156861897025
CNTY_00211,113.176800630529,40.2603143801702,Current,2024,0.0352116360420095
CNTY_00212,113.303737970273,40.0850838366602,Current,2024,0.0312625775382399
CNTY_00213,113.105971145245,40.0189917682409,Current,2024,0.0327994259158532
CNTY_00214,113.571687017069,39.9915476476166,Current,2024,0.0253670027534142
CNTY_00215,113.810484355969,40.2151405822651,Current,2024,0.0322655002468363
CNTY_00216,114.15582172258,40.3960721090406,Current,2024,0.0145321445283455
CNTY_00217,114.146730470403,39.76079396275,Current,2024,0.0246686710418227
CNTY_00218,114.200882650046,39.3700132754009,Current,2024,0.0293342598026237
CNTY_00219,113.698785508113,39.6262061818884,Current,2024,0.0230351370019237
CNTY_00220,112.765660116033,39.9952261950391,Current,2024,0.029041003679684
CNTY_00221,113.591999758712,37.850976180952,Current,2024,0.0286075697184954
CNTY_00222,113.53010904715,37.8799661447353,Current,2024,0.0281107542550085
CNTY_00223,113.524659645137,37.9267000539379,Current,2024,0.0287683578476168
CNTY_00224,113.756220002525,37.8426974040328,Current,2024,0.0292571965067103
CNTY_00225,113.349250789448,38.2223083677374,Current,2024,0.030251301595291
CNTY_00226,113.090070098393,36.2581759941116,Current,2024,0.0291703025478657
CNTY_00227,113.073173583367,36.0184631533925,Current,2024,0.028302136947485
CNTY_00228,112.736535682559,36.3367980384331,Current,2024,0.0276182743892631
CNTY_00229,113.239970653011,36.3669407504975,Current,2024,0.0271308153793035
CNTY_00230,112.975607802057,36.5739233614947,Current,2024,0.0282840347635911
CNTY_00231,113.522036491204,36.2147603092691,Current,2024,0.0285726193037883
CNTY_00232,113.383368493286,36.6114918209886,Current,2024,0.0277798810539184
CNTY_00233,113.358933979309,35.9866106577898,Current,2024,0.0275608635022985
CNTY_00234,112.78885089353,36.1053103116486,Current,2024,0.0266026077344204
CNTY_00236,112.638599558315,36.7011728559798,Current,2024,0.0266702343250248
CNTY_00237,112.277537440872,36.6945445718938,Current,2024,0.0301329747079635
CNTY_00238,112.84277869695,35.5150230264425,Current,2024,0.0291331135642243
CNTY_00239,112.364910019108,35.7456867469959,Current,2024,0.029366138563458
CNTY_00240,112.348436061272,35.4208765347772,Current,2024,0.0299740378272064
CNTY_00241,113.331315609379,35.6840802668166,Current,2024,0.0280364846775473
CNTY_00242,112.859408902908,35.4633790745144,Current,2024,0.0305101648288757
CNTY_00243,112.921921939976,35.8035644918459,Current,2024,0.02893018800435
CNTY_00244,112.443629736293,39.2805527789425,Current,2024,0.0316129422273441
CNTY_00246,112.773117740136,39.5145134221512,Current,2024,0.0287787306157522
CNTY_00247,113.246425917999,39.5009254752246,Current,2024,0.0335533533413892
CNTY_00248,112.408836485072,40.0005065112889,Current,2024,0.0301507026168517
CNTY_00249,113.098642402591,39.7868782920314,Current,2024,0.0322401760684639
CNTY_00250,112.83141876457,37.6448654671678,Current,2024,0.0304701755419605
CNTY_00251,112.722187602783,37.400665766058,Current,2024,0.0311681788093047
CNTY_00252,112.940656924758,37.1339820947507,Current,2024,0.0283743915248337
CNTY_00254,113.462367689949,37.3404975319595,Current,2024,0.0291274586817535
CNTY_00255,113.742331688949,37.5582242941169,Current,2024,0.0275462743339526
CNTY_00256,113.126897483716,37.8198392188487,Current,2024,0.0268707427025154
CNTY_00257,112.456685026087,37.285081997964,Current,2024,0.0294901015446299
CNTY_00258,112.256776086873,37.138717773577,Current,2024,0.0294993615054974
CNTY_00259,111.724950861177,36.8277261128625,Current,2024,0.0332476909927292
CNTY_00260,111.983720063974,37.0180553403785,Current,2024,0.036542481141486
CNTY_00261,110.950042568409,35.0565905189255,Current,2024,0.0323924799967367
CNTY_00262,110.611818276028,35.1439534244821,Current,2024,0.025608344802343
CNTY_00263,110.707327820394,35.3791594838436,Current,2024,0.0253570777790895
CNTY_00265,110.95178742673,35.5930272751838,Current,2024,0.0267311646438477
CNTY_00266,111.161157544545,35.6268369757818,Current,2024,0.0274747127552603
CNTY_00267,111.634191431507,35.4935026757538,Current,2024,0.0300563626939249
CNTY_00268,111.812013578743,35.2157776366547,Current,2024,0.0302046848087266
CNTY_00269,111.347225040392,35.1208538594244,Current,2024,0.0308770440735611
CNTY_00270,111.238588219742,34.8828623336335,Current,2024,0.0283368870164038
CNTY_00271,110.604356217958,34.7050045509448,Current,2024,0.0287023914174061
CNTY_00272,110.476267243612,34.8915316368785,Current,2024,0.0299765318251989
CNTY_00273,110.697278320596,35.6254652624393,Current,2024,0.0281993666050945
CNTY_00274,112.592693733954,38.4306217591856,Current,2024,0.0317591898957498
CNTY_00275,113.023480068711,38.5097038343228,Current,2024,0.0315773212506943
CNTY_00276,113.429916569376,38.7710002217493,Current,2024,0.0314567256116861
CNTY_00277,113.03900035292,39.085329527685,Current,2024,0.0232243144275718
CNTY_00278,113.584799785375,39.1980657018355,Current,2024,0.0282970006356902
CNTY_00279,112.180584730808,38.8138879393092,Current,2024,0.0306580991517367
CNTY_00280,112.05161853385,38.3930497615325,Current,2024,0.0400011849284562
CNTY_00282,111.730929167945,39.0004296824008,Current,2024,0.0298602271788182
CNTY_00283,111.531651316721,38.7299634422659,Current,2024,0.0157723922750302
CNTY_00284,111.346654414154,39.1994913994638,Current,2024,0.0327575131489369
CNTY_00285,111.13030084131,38.8790436713887,Current,2024,0.0806562627260962
CNTY_00286,111.659231227021,39.4562002269061,Current,2024,0.0296624607563043
CNTY_00287,112.669354995506,38.8313273214264,Current,2024,0.0320407656495798
CNTY_00288,111.4615954073,36.1203545881587,Current,2024,0.0320583388213775
CNTY_00289,111.51447133538,35.6976675535229,Current,2024,0.0293034804937741
CNTY_00290,111.826544332776,35.6894631790222,Current,2024,0.0300407341828046
CNTY_00291,111.372316988516,35.8680571522981,Current,2024,0.0280774627074074
CNTY_00292,111.647156260634,36.3198178658026,Current,2024,0.0294342706213055
CNTY_00293,111.99937184546,36.2974685392897,Current,2024,0.0282265066104398
CNTY_00294,112.295396027844,36.1575568748109,Current,2024,0.0278711074830731
CNTY_00296,110.716007092304,36.153578554982,Current,2024,0.0371203380261891
CNTY_00297,110.9314393093,35.9200185881587,Current,2024,0.027216181553134
CNTY_00298,110.697968353189,36.4271443666961,Current,2024,0.0395860300877171
CNTY_00299,110.997773550255,36.7054246222629,Current,2024,0.0482138779870476
CNTY_00300,110.605261161361,36.7316237832548,Current,2024,0.047599451681694
CNTY_00303,111.358881567746,35.6175193071472,Current,2024,0.0287863486872838
CNTY_00304,111.81945279893,36.5940643830453,Current,2024,0.0314997474893051
CNTY_00305,111.303280421065,37.5444242191924,Current,2024,0.0281244455038703
CNTY_00307,111.806108871293,37.6800853401888,Current,2024,0.0344528603804477
CNTY_00309,110.889240164184,37.9542392337125,Current,2024,0.0326832920036896
CNTY_00310,110.864386749487,37.3976287524271,Current,2024,0.0310367541475647
CNTY_00312,111.594196316883,38.3363450022151,Current,2024,0.0296999456229384
CNTY_00313,111.325079403649,37.8783976701574,Current,2024,0.0291591653275062
CNTY_00315,111.303248367526,36.9503046635307,Current,2024,0.0375754728309859
CNTY_00316,111.623410395992,37.1109346833607,Current,2024,0.0371805856332417
CNTY_00317,111.735478361917,37.3080535415558,Current,2024,0.0382599347959725
CNTY_00318,111.837394977167,40.9664341818744,Current,2024,0.0316798939182545
CNTY_00319,111.552122110171,40.867629786523,Current,2024,0.0324619330912483
CNTY_00320,111.640200919917,40.7169059531549,Current,2024,0.0308865263131457
CNTY_00321,111.936712399719,40.7841398166531,Current,2024,0.02956857139321
CNTY_00322,111.223751533776,40.6824904887285,Current,2024,0.0307920628914454
CNTY_00323,111.304457169159,40.354053209038,Current,2024,0.0319293044252964
CNTY_00324,111.888306018526,40.3259542430289,Current,2024,0.0316243064966102
CNTY_00326,111.167626050523,41.1073831625917,Current,2024,0.0485966879885853
CNTY_00327,110.203035651612,40.5766471428239,Current,2024,0.0330544957868731
CNTY_00328,109.747606703366,40.6884776927684,Current,2024,0.0437191765409884
CNTY_00329,109.961733918932,40.7113287251622,Current,2024,0.0422653698420326
CNTY_00330,110.314915048059,40.7547904018539,Current,2024,0.0330968930441619
CNTY_00332,109.725055443166,40.6174307735436,Current,2024,0.0482611273462024
CNTY_00333,110.682449756663,40.5169304417329,Current,2024,0.0320520380389214
CNTY_00334,110.14218175047,41.1188280119258,Current,2024,0.0440966764528118
CNTY_00335,110.27826645009,41.9330526181921,Current,2024,0.0727373068378833
CNTY_00336,106.843903769541,39.6830384084333,Current,2024,0.0288459461763447
CNTY_00337,106.91831343788,39.2744382331043,Current,2024,0.0340328394989675
CNTY_00338,106.700286475332,39.5333924808296,Current,2024,0.0266711629768432
CNTY_00339,118.980357573632,42.1875500390978,Current,2024,0.0380744005442066
CNTY_00341,118.607963484351,42.4004817503514,Current,2024,0.0342497247475795
CNTY_00342,120.030366392395,44.1928330080804,Current,2024,0.0330053643732589
CNTY_00343,119.262798136411,44.1976655700345,Current,2024,0.0364619230293404
CNTY_00344,118.92883616149,43.6798084296477,Current,2024,0.0331212736053808
CNTY_00345,118.099607616473,43.7541790118213,Current,2024,0.0192696231016183
CNTY_00346,117.345713556558,43.2408596516472,Current,2024,0.0299620363786597
CNTY_00347,119.24121649159,42.964646774284,Current,2024,0.0318787846324786
CNTY_00348,118.653600812383,41.9003334919193,Current,2024,0.0377655495533169
CNTY_00349,118.892030521445,41.5621360514533,Current,2024,0.0362345277516347
CNTY_00350,120.145750209487,42.4211984480568,Current,2024,0.0303267811942605
CNTY_00351,122.276041836453,43.6489739098599,Current,2024,0.0379638563618836
CNTY_00352,122.486553567436,44.0465550461634,Current,2024,0.0351068174315746
CNTY_00353,122.682042444829,43.1829576084284,Current,2024,0.0254867646090944
CNTY_00354,121.315350004132,43.7264176198377,Current,2024,0.0390916359605487
CNTY_00355,121.555022526333,42.7982782318912,Current,2024,0.0303656555319836
CNTY_00356,120.929327060785,42.961975812397,Current,2024,0.0252574140570989
CNTY_00357,120.592377012278,44.8012805218652,Current,2024,0.0355347860471142
CNTY_00358,119.534005380358,45.4945169520182,Current,2024,0.0392915286862156
CNTY_00359,109.748176033088,39.8247148652818,Current,2024,0.032440110165026
CNTY_00360,109.81530257299,39.6387715631692,Current,2024,0.0337637346815524
CNTY_00361,109.850911474505,40.213123762662,Current,2024,0.0336946723012448
CNTY_00362,110.872874251646,39.7854201263921,Current,2024,0.0413254281024014
CNTY_00363,107.57609292561,38.2698142502793,Current,2024,0.0325704988329318
CNTY_00364,107.741015912504,39.2726309381472,Current,2024,0.0332193894443227
CNTY_00365,108.202841957101,40.2014466740566,Current,2024,0.0341662626107955
CNTY_00366,108.879600530911,38.6301696652226,Current,2024,0.031398501332259
CNTY_00367,109.694114171626,39.4143607984416,Current,2024,0.0424098142560236
CNTY_00368,120.002137908927,49.2551517821006,Current,2024,0.0312569907323065
CNTY_00369,117.641833801657,49.435818658338,Current,2024,0.0329818186327736
CNTY_00370,123.159360779639,48.6291822604666,Current,2024,0.0361998264563838
CNTY_00371,124.458995210528,49.0995855629219,Current,2024,0.056892211409546
CNTY_00372,123.797165943317,50.3326783326642,Current,2024,0.0352129470044763
CNTY_00373,120.056294379604,48.4863384025703,Current,2024,0.0297877656884967
CNTY_00374,119.50032610988,49.5769896971997,Current,2024,0.0296433729303529
CNTY_00375,118.59723397221,48.4201448215586,Current,2024,0.0282642497059775
CNTY_00376,116.779083574648,48.6248199266834,Current,2024,0.0282317092771708
CNTY_00377,117.548667937934,49.5340555336253,Current,2024,0.0245166944663451
CNTY_00378,121.500268272892,49.3024179185069,Current,2024,0.0327595171826034
CNTY_00379,121.914209677517,47.7328342384631,Current,2024,0.0331998974572787
CNTY_00380,120.61018207007,51.5962620208228,Current,2024,0.0277122027318585
CNTY_00381,121.778006173145,51.3773402715796,Current,2024,0.029893009576177
CNTY_00382,107.428923893404,40.9229400374906,Current,2024,0.0425548372791129
CNTY_00383,108.058659476635,41.0357305894861,Current,2024,0.0647177715835449
CNTY_00384,106.66348588193,40.5451198442899,Current,2024,0.0326932751372081
CNTY_00385,109.094950663484,40.8975477464058,Current,2024,0.0360884878292826
CNTY_00386,108.456129365746,41.8218068291408,Current,2024,0.0565293880419571
CNTY_00387,106.410415808548,41.5236263130127,Current,2024,0.0383332291689636
CNTY_00389,113.102307545742,41.0204932014769,Current,2024,0.0306145402733034
CNTY_00390,112.430945911772,40.9512656249352,Current,2024,0.0325316131068262
CNTY_00392,113.60689381986,41.716088364743,Current,2024,0.0377228547271068
CNTY_00393,113.7616313744,40.9437630133285,Current,2024,0.032662014769888
CNTY_00394,112.537804396875,40.4953782845936,Current,2024,0.0300802337014017
CNTY_00395,113.236888750788,40.970436731542,Current,2024,0.0303212149768457
CNTY_00396,112.457368065038,41.4192366442116,Current,2024,0.0315559502151568
CNTY_00397,113.055489635329,41.5187247289286,Current,2024,0.0347797209410341
CNTY_00398,111.575355843171,42.287637952804,Current,2024,0.0395272246543782
CNTY_00399,113.295665223847,40.5499728860953,Current,2024,0.0298818546804123
CNTY_00400,122.070050054518,46.1081522359837,Current,2024,0.0272784304331206
CNTY_00401,120.342856036463,47.1522988053113,Current,2024,0.0289804422014396
CNTY_00402,121.191997905015,46.3280766654518,Current,2024,0.0342576569425421
CNTY_00403,121.103438861865,45.2615639593208,Current,2024,0.0265899877295724
CNTY_00404,122.372530478897,46.7795080946304,Current,2024,0.0296201754023407
CNTY_00406,111.981514232561,43.6731725238681,Current,2024,0.0543304906092905
CNTY_00407,116.136271001043,44.0733163743538,Current,2024,0.0308292179402879
CNTY_00408,114.892593355443,44.2560797034642,Current,2024,0.0300130666042873
CNTY_00409,113.143448410475,44.0225477213398,Current,2024,0.037481107274726
CNTY_00410,112.777905061471,42.9545791033724,Current,2024,0.0381831826116011
CNTY_00411,117.759706720651,45.8063265438798,Current,2024,0.0292032041221274
CNTY_00412,117.794471437828,44.7189891940109,Current,2024,0.0312367672095806
CNTY_00413,115.288118082892,41.8943778223199,Current,2024,0.0183896899112711
CNTY_00415,115.013548374912,42.5394722649955,Current,2024,0.0305011140736244
CNTY_00416,115.930197466093,42.6617314287367,Current,2024,0.0239873035707933
CNTY_00417,116.480261987175,42.1803219409168,Current,2024,0.0233424405725703
CNTY_00418,105.023711225001,39.5106891980725,Current,2024,0.0330277795142984
CNTY_00419,102.444911455027,40.1256653833983,Current,2024,0.0305187698563434
CNTY_00420,100.188191954097,41.6581998648556,Current,2024,0.0292639619519082
CNTY_00421,125.565936175995,40.6862713067639,Current,2024,0.0261140757065484
CNTY_00422,123.402254048474,41.7781718076952,Current,2024,0.0304506963694046
CNTY_00423,123.442103152605,41.7881311358265,Current,2024,0.0297984814426443
CNTY_00424,123.484055854016,41.8136068155093,Current,2024,0.0299306761014482
CNTY_00425,123.41024538525,41.84128045566,Current,2024,0.0301649317167039
