grid_id,lon,lat,ssp,year,climate_z,effort_z,hazard
490,124.416666850554,50.0206326773673,Current,2024,0.114356258357715,-0.928183161921624,0.0302405052851391
491,125.314982134673,50.0206326773674,Current,2024,-0.219465911841892,-0.928183161921624,0.0351811816851112
492,126.213297418793,50.0206326773673,Current,2024,-0.192613612710479,-0.928183161921624,0.0347560360305552
493,127.071793365452,50.0151123819584,Current,2024,-0.268288385166483,-0.928183161921624,0.0359672930096856
494,127.570463755481,49.7388191656239,Current,2024,-0.196885800501559,-0.928183161921624,0.0348233374745567
521,87.7091892693464,49.1515402210725,Current,2024,1.38312512454769,-0.928183161921624,0.0169647799249183
553,116.572765545186,49.3853507424718,Current,2024,1.07554483463072,-0.928183161921624,0.0195233943458211
554,117.198954478699,49.4001066010845,Current,2024,1.03160495194079,0.241619107954845,0.0258480905981512
555,118.165290837583,49.4066779423352,Current,2024,0.736229815226905,0.0290649031169555,0.0263654526153005
556,119.026775145837,49.4399909322379,Current,2024,0.775898057212206,0.259308756048598,0.0271187835786388
557,119.925090429956,49.4399909322379,Current,2024,0.669709792005363,1.24494566659328,0.0315817204511421
558,120.823405714076,49.4399909322379,Current,2024,0.329785032563753,-0.0524226463538715,0.028782939796573
559,121.721720998195,49.4399909322379,Current,2024,0.698392724799344,2.05707000070758,0.0355206130523531
560,122.620036282315,49.4399909322379,Current,2024,0.451229738592411,-0.345082180075686,0.0272549639240022
561,123.518351566434,49.4399909322379,Current,2024,-0.0424854890033696,-0.569486274297705,0.0320874271679127
562,124.416666850554,49.4399909322379,Current,2024,-0.184070086812873,-0.928183161921624,0.0346218293891946
563,125.314982134673,49.4399909322379,Current,2024,-0.13341694945223,-0.299857780566577,0.0326950094743919
564,126.213297418793,49.4399909322379,Current,2024,-0.154166272170666,-0.928183161921624,0.0341560788529436
565,127.111612702912,49.4399909322379,Current,2024,0.00816736635676014,-0.928183161921624,0.0317331477445822
566,127.98718532064,49.3623581966388,Current,2024,-0.181628805181797,-0.928183161921624,0.034583573894632
567,128.831379265101,49.3034455231243,Current,2024,0.136326555909067,-0.928183161921624,0.0299404195484808
568,129.488923343649,49.2420104228533,Current,2024,0.127172047707292,-0.928183161921624,0.0300651003086224
592,86.9202945882899,48.8163648995094,Current,2024,1.29219408787257,1.08760541958221,0.0313921577500157
593,87.5175865543879,48.8189026350264,Current,2024,1.33369270611881,0.546128531060789,0.0268026644442865
624,115.85369488121,48.5865829278789,Current,2024,1.10972017234851,-0.928183161921624,0.0192212142162922
625,116.39445686148,48.831778041997,Current,2024,1.09019125873412,-0.722850936380261,0.0203606665298801
626,117.230144577598,48.8523920310858,Current,2024,0.744773771218489,0.204622924717933,0.0270358438126075
627,118.128459861717,48.8523920310858,Current,2024,0.29377803566911,-0.816921408510411,0.0280194266691726
628,119.026775145837,48.8523920310858,Current,2024,0.709377839427588,0.00309289296079056,0.0264265297407209
629,119.925090429956,48.8523920310858,Current,2024,0.380437389762382,0.29322026484112,0.029095695161348
630,120.823405714076,48.8523920310858,Current,2024,0.374334915012043,0.123135375247106,0.0288002677351702
631,121.721720998195,48.8523920310858,Current,2024,0.642857146352519,-0.722850936380261,0.0244243089083167
632,122.620036282315,48.8523920310858,Current,2024,0.341379664202945,-0.816921408510411,0.0274543112092344
633,123.518351566434,48.8523920310858,Current,2024,-0.742474589294087,-0.928183161921624,0.044555396402703
634,124.416666850554,48.8523920310858,Current,2024,-0.18468005256021,-0.816921408510411,0.0343752348499576
635,125.314982134673,48.8523920310858,Current,2024,-0.184069949677507,-0.447026956661455,0.0335299911236513
636,126.213297418793,48.8523920310858,Current,2024,-0.127313974994432,-0.641363386909434,0.0332324537872309
637,127.111612702912,48.8523920310858,Current,2024,-0.248759274715562,-0.928183161921624,0.0356507991596553
638,128.009927987032,48.8523920310858,Current,2024,0.0954377246249295,-0.928183161921624,0.0305012787381416
639,128.908243271151,48.8523920310858,Current,2024,0.111304736162935,-0.928183161921624,0.0302824185975593
640,129.75001917565,48.8148712474288,Current,2024,0.0765189608175559,-0.299857780566577,0.0306704374394502
641,130.410048953189,48.71833618111,Current,2024,0.0478361187348004,-0.928183161921624,0.0311672495906127
663,85.9139404436413,48.1661656374963,Current,2024,1.17441021389158,0.29322026484112,0.0255401380729419
664,86.7048538340238,48.24460805052,Current,2024,0.780780520396461,1.93806244811513,0.0355800797835387
665,87.5854669535804,48.2576294146869,Current,2024,1.29646537937308,0.893829623391324,0.0297101980926022
666,88.3705260671709,48.1766476271419,Current,2024,1.26961307828649,0.29322026484112,0.0251436925148307
667,89.2463380726373,47.9857316877949,Current,2024,1.26351044034688,-0.928183161921624,0.0179177164447056
696,115.740599914767,48.1790012201688,Current,2024,0.422547060744718,-0.816921408510411,0.026516514162699
697,116.331829293478,48.2578151613334,Current,2024,1.07493446802615,-0.928183161921624,0.0195288337701062
698,117.230144577598,48.2578151613334,Current,2024,0.998039504718667,-0.181374047858838,0.02374623206667
699,118.13011213289,48.2733226343002,Current,2024,0.733788840240695,-0.345082180075686,0.0249259524287557
700,119.026775145837,48.2578151613334,Current,2024,0.675812050685655,-0.816921408510411,0.0237888528044281
701,119.925090429956,48.2578151613334,Current,2024,0.658114073650228,-0.722850936380261,0.0242733457918911
702,120.823405714076,48.2578151613334,Current,2024,0.39264350409524,-0.816921408510411,0.0268582821043393
703,121.721720998195,48.2578151613334,Current,2024,0.307204208537826,-0.928183161921624,0.0277044277771383
704,122.620036282315,48.2578151613334,Current,2024,0.229088856087302,-0.505190006107941,0.0290889858206225
705,123.518351566434,48.2578151613334,Current,2024,0.620887366605399,-0.505190006107941,0.0253214560185302
706,124.416666850554,48.2578151613334,Current,2024,0.598306997090456,-0.447026956661455,0.0257026055217656
707,125.314982134673,48.2578151613334,Current,2024,0.278520915581628,-0.928183161921624,0.0280679168102196
708,126.213297418793,48.2578151613334,Current,2024,-0.097410160534101,-0.816921408510411,0.0331187153355427
709,127.111612702912,48.2578151613334,Current,2024,0.218713610584163,-0.928183161921624,0.0288410069808854
710,128.009927987032,48.2578151613334,Current,2024,0.228478235309427,-0.505190006107941,0.0290952685897047
711,128.908243271151,48.2578151613334,Current,2024,0.235801462911627,0.077910975737997,0.0295832993884708
712,129.806558555271,48.2578151613334,Current,2024,0.0270863383225274,-0.345082180075686,0.031159129127864
713,130.477617167769,48.2559764356194,Current,2024,0.0484459433454718,-0.928183161921624,0.0311586280285173
715,132.899793063143,47.9733221656625,Current,2024,0.09360660107627,-0.928183161921624,0.0305266361506862
716,133.481662555861,48.0495881915785,Current,2024,0.0185423105804076,-0.722850936380261,0.0314636822397144
717,134.264868847672,48.1579412262461,Current,2024,0.138157124641497,-0.447026956661455,0.0300565443883124
718,134.863543647366,48.3538447960947,Current,2024,0.0539385887563336,-0.928183161921624,0.0310810799200864
735,85.9058128763012,47.6648905617173,Current,2024,1.23604792984305,0.452058058930639,0.0263950124867839
736,86.6874249175338,47.6562422514796,Current,2024,0.761861660830773,1.65035114609525,0.0338588182295618
737,87.5857402016534,47.6562422514796,Current,2024,1.39166939714191,1.39753932398929,0.0346099550135788
738,88.4840554857729,47.6562422514796,Current,2024,1.28487038602572,1.80133201558329,0.0383666750499115
739,89.3688027335583,47.6470389607416,Current,2024,1.26351044034688,-0.928183161921624,0.0179177164447056
740,90.0896256775331,47.5522301592798,Current,2024,1.23299664813532,-0.928183161921624,0.0181691853730391
768,115.742960922916,47.8573574112534,Current,2024,0.175994401765944,-0.928183161921624,0.029406015598975
769,116.242724460058,47.8813254246438,Current,2024,0.782610871649292,-0.928183161921624,0.0223140276674562
770,117.253385819125,47.8491485644781,Current,2024,0.983392203785539,-0.928183161921624,0.0203618506714133
771,118.234383493322,47.9444967142522,Current,2024,0.709988321342261,-0.928183161921624,0.0230647815142642
772,119.144935197998,47.7461877501696,Current,2024,0.644078188934671,-0.257754871895235,0.0259364716635675
773,119.925090429956,47.6562422514796,Current,2024,0.391422393945728,-0.505190006107941,0.0274652591508688
774,120.823405714076,47.6562422514796,Current,2024,0.54582294674942,-0.569486274297705,0.0258259808598754
775,121.721720998195,47.6562422514796,Current,2024,0.315137961523339,-0.641363386909434,0.0280183375754832
776,122.620036282315,47.6562422514796,Current,2024,0.512868034095406,-0.505190006107941,0.0263092498653843
777,123.518351566434,47.6562422514796,Current,2024,0.468318003371775,0.786255193151621,0.0299539382669801
778,124.416666850554,47.6562422514796,Current,2024,-0.0998518767606205,-0.505190006107941,0.0326743989390863
779,125.314982134673,47.6562422514796,Current,2024,-0.181629065266113,-0.928183161921624,0.0345835779680067
780,126.213297418793,47.6562422514796,Current,2024,-0.125483382436098,-0.928183161921624,0.0337151288776879
781,127.111612702912,47.6562422514796,Current,2024,-0.605771995383578,-0.928183161921624,0.0418923946906488
782,128.009927987032,47.6562422514796,Current,2024,0.386540641855642,-0.928183161921624,0.0267230310131305
783,128.908243271151,47.6562422514796,Current,2024,-0.196885633902094,-0.393928252696728,0.033551689898819
784,129.806558555271,47.6562422514796,Current,2024,-0.1572177883635,-0.722850936380261,0.0337828737733726
785,130.648852643266,47.6230947207924,Current,2024,-0.123652352463228,-0.928183161921624,0.033687170627616
786,131.589570707117,47.5189403775607,Current,2024,-0.00769982564884264,-0.928183161921624,0.0319623215786615
787,132.560679800733,47.5906497215057,Current,2024,0.09360660107627,-0.722850936380261,0.0305215857967782
788,133.399819691749,47.6562422514796,Current,2024,0.00450602337072927,-0.928183161921624,0.0317858855852711
789,134.22058328802,47.671576188675,Current,2024,0.0557690359948291,-0.928183161921624,0.0310552788954471
804,83.1954396533843,46.9248112568598,Current,2024,0.452450797770854,0.778858131332528,0.029957510273505
805,83.9825645471563,46.8576473432864,Current,2024,0.348092947155559,1.02629326554523,0.0305572887656554
806,84.9135394220077,46.8595437220095,Current,2024,0.523853142812639,-0.0821968502942581,0.0273570230337925
807,85.8462850827722,47.0177993100224,Current,2024,1.64371421150905,1.17910641369217,0.0327465523273546
808,86.6874249175338,47.0476580844109,Current,2024,0.883917455607198,0.935521450788635,0.0302070532325294
809,87.5857402016533,47.0476580844109,Current,2024,1.40997726212672,1.86353479929036,0.0400714343834168
810,88.4840554857729,47.0476580844109,Current,2024,1.37030933988144,0.923897287365364,0.0299343768384136
811,89.3823707698924,47.0476580844109,Current,2024,1.30317862181256,0.276500037329661,0.0248856031767354
812,90.2402545961506,47.02754482209,Current,2024,1.64981639048168,-0.181374047858838,0.0198133967045405
813,90.821609325153,46.839788193661,Current,2024,1.47039488516755,-0.447026956661455,0.019089861172626
844,119.417442796296,47.2978021972506,Current,2024,0.349923647748917,-0.928183161921624,0.027171651143752
845,120.035341980555,47.0853409027756,Current,2024,0.622718715590782,0.077910975737997,0.0272194654437906
846,120.823405714076,47.0476580844109,Current,2024,0.468927848443623,-0.722850936380261,0.0262121893473877
847,121.721720998195,47.0476580844109,Current,2024,0.861947537633447,-0.816921408510411,0.021962699446102
848,122.620036282315,47.0476580844109,Current,2024,0.533007249793431,-0.816921408510411,0.0252908514863431
849,123.518351566434,47.0476580844109,Current,2024,0.468927496647755,0.355864975518845,0.0288356236563945
850,124.416666850554,47.0476580844109,Current,2024,0.330394934472213,1.12248634895703,0.0307150581779297
851,125.314982134673,47.0476580844109,Current,2024,0.0496667292989715,-0.641363386909434,0.0310412048755806
852,126.213297418793,47.0476580844109,Current,2024,-0.358609315230408,-0.928183161921624,0.037467276943951
853,127.111612702912,47.0476580844109,Current,2024,-0.14745326012406,-0.928183161921624,0.0340523728221573
854,128.009927987032,47.0476580844109,Current,2024,-0.0980206973756753,-0.816921408510411,0.033127347151853
855,128.908243271151,47.0476580844109,Current,2024,0.357247610271192,0.546128531060789,0.0296667311772927
856,129.806558555271,47.0476580844109,Current,2024,0.345651875410707,-0.641363386909434,0.0276900341614772
857,130.70487383939,47.0476580844109,Current,2024,0.390812544508827,-0.447026956661455,0.0275830281714549
858,131.60318912351,47.0476580844109,Current,2024,0.018543161310756,-0.641363386909434,0.0314159791742747
859,132.501504407629,47.0476580844109,Current,2024,0.298050299439369,-0.928183161921624,0.0278199237292561
860,133.399819691749,47.0476580844109,Current,2024,0.288285622151608,-0.722850936380261,0.0282057357627878
861,133.976514896106,47.0990881560482,Current,2024,0.238852755213694,-0.928183161921624,0.0285783668776873
875,82.5864580400594,46.2200896094133,Current,2024,0.39203288686397,-0.928183161921624,0.0266563747121725
876,83.1104393169426,46.424295443549,Current,2024,0.357857500039352,1.03613622293609,0.0305789438236903
877,83.9924790651753,46.4320504115606,Current,2024,0.34748261974552,1.3613863772113,0.0311719304868487
878,84.8907943492948,46.4320504115606,Current,2024,0.510427237212386,-0.447026956661455,0.0264830610381418
879,85.7891096334143,46.4320504115606,Current,2024,0.709988178023071,1.32599964579491,0.032036054166618
880,86.6874249175338,46.4320504115606,Current,2024,0.836315375426942,-0.928183161921624,0.0217744298780483
881,87.5857402016533,46.4320504115606,Current,2024,1.39533079810128,-0.505190006107941,0.019235704869516
882,88.4840554857729,46.4320504115606,Current,2024,0.755759042306544,-0.722850936380261,0.0233287647358434
883,89.3823707698924,46.4320504115606,Current,2024,1.32697981811242,-0.146493118484022,0.0218963332624618
884,90.2806860540119,46.4320504115606,Current,2024,1.44415314438468,0.223401333364934,0.0238913594949107
885,90.8529326169999,46.4570364332891,Current,2024,1.46124096552022,0.67352118298718,0.0275653440166618
913,116.624950112389,46.2109749385944,Current,2024,0.74355336552463,-0.928183161921624,0.0227147415918857
914,117.298604040098,46.2912349368042,Current,2024,0.706936524512993,-0.928183161921624,0.023096870923583
915,118.159114464416,46.3879039558282,Current,2024,0.437193621437862,-0.928183161921624,0.0261144662619451
916,119.008821423464,46.3971338258893,Current,2024,0.752707684983399,-0.447026956661455,0.024385975211821
917,119.949979796371,46.409367537793,Current,2024,0.741111614968803,-0.641363386909434,0.0237633938079203
918,120.823405714076,46.4320504115606,Current,2024,0.602579229577846,-0.641363386909434,0.0250720183897103
919,121.721720998195,46.4320504115606,Current,2024,0.194913100915992,-0.928183161921624,0.0291544625495557
920,122.620036282315,46.4320504115606,Current,2024,0.172332646328018,-0.345082180075686,0.0297638362361575
921,123.518351566434,46.4320504115606,Current,2024,0.41034141006217,-0.299857780566577,0.0277024698929944
922,124.416666850554,46.4320504115606,Current,2024,0.371283616207866,0.123135375247106,0.0288182393026105
923,125.314982134673,46.4320504115606,Current,2024,-0.0644553826055829,0.535132735767404,0.0310080167394301
924,126.213297418793,46.4320504115606,Current,2024,-0.116939196324459,-0.928183161921624,0.0335848612300941
925,127.111612702912,46.4320504115606,Current,2024,-0.222517364559603,-0.928183161921624,0.0352298164277497
926,128.009927987032,46.4320504115606,Current,2024,-0.165151233612882,-0.928183161921624,0.0343264496589921
927,128.908243271151,46.4320504115606,Current,2024,-0.254862246672548,-0.569486274297705,0.0346967654564478
928,129.806558555271,46.4320504115606,Current,2024,0.322461377368386,-0.928183161921624,0.0275129757612924
929,130.70487383939,46.4320504115606,Current,2024,0.421936577102211,-0.722850936380261,0.0267169936703376
930,131.60318912351,46.4320504115606,Current,2024,0.960202004249081,-0.641363386909434,0.0218302520043497
931,132.501504407629,46.4320504115606,Current,2024,0.420106066752342,-0.569486274297705,0.0270538087956833
932,133.389053099742,46.4374325074708,Current,2024,0.190640857834264,-0.928183161921624,0.0292110826467242
933,133.896669596222,46.6427376126053,Current,2024,0.236411969561592,-0.928183161921624,0.0286100719194
947,82.489698890592,45.7739902536515,Current,2024,0.2864550230457,-0.505190006107941,0.0285046586042895
948,83.0941637810557,45.8094100677068,Current,2024,0.368232005893609,-0.299857780566577,0.0280606610635478
949,83.9924790651753,45.8094100677068,Current,2024,-0.0217358517738787,-0.447026956661455,0.0317334318053043
950,84.8907943492948,45.8094100677068,Current,2024,0.75759004777147,1.25184122163585,0.0317885959844888
951,85.7891096334143,45.8094100677068,Current,2024,0.747825052016832,0.974546168175609,0.0304369952092974
952,86.6874249175338,45.8094100677068,Current,2024,1.20370318845754,-0.928183161921624,0.0184138858925091
953,87.5857402016533,45.8094100677068,Current,2024,0.825330936199479,-0.505190006107941,0.0235510696171016
954,88.4840554857729,45.8094100677068,Current,2024,1.35566312557332,-0.928183161921624,0.0171790192679725
955,89.3823707698924,45.8094100677068,Current,2024,1.31721537535524,-0.569486274297705,0.0194102901521792
956,90.2695569077331,45.814686522634,Current,2024,1.43805012309352,-0.641363386909434,0.0181371786663661
957,90.8288417443276,45.9987771619666,Current,2024,1.43743960080213,-0.928183161921624,0.0165488259053357
984,115.809621293604,45.5400507832078,Current,2024,0.33405653117686,-0.928183161921624,0.0273683487107961
985,116.434159903514,45.7684662849873,Current,2024,0.373724731557765,-0.928183161921624,0.0268792105106382
986,117.230144577598,45.8094100677068,Current,2024,0.634923673094056,-0.505190006107941,0.0251958167153786
987,118.128459861717,45.8094100677068,Current,2024,0.562300556921758,-0.641363386909434,0.0254656801397205
988,119.026775145837,45.8094100677068,Current,2024,0.193692027642073,-0.641363386909434,0.0293634314859704
989,119.925090429956,45.8094100677068,Current,2024,0.699002851917178,-0.447026956661455,0.0248362045627407
990,120.823405714076,45.8094100677068,Current,2024,0.501272485613522,-0.928183161921624,0.0253641540579168
991,121.721720998195,45.8094100677068,Current,2024,0.20345703267245,-0.345082180075686,0.0294729437291
992,122.620036282315,45.8094100677068,Current,2024,0.488456894146281,-0.345082180075686,0.0269362551094778
993,123.518351566434,45.8094100677068,Current,2024,0.323071349208605,-0.447026956661455,0.0282258207552364
994,124.416666850554,45.8094100677068,Current,2024,0.0118296371435799,-0.641363386909434,0.0314974017975077
995,125.314982134673,45.8094100677068,Current,2024,0.235801712447066,-0.641363386909434,0.0288899858122539
996,126.213297418793,45.8094100677068,Current,2024,0.00511659731524172,2.05523466059267,0.0297753359103413
997,127.111612702912,45.8094100677068,Current,2024,-0.436725298794627,1.15145280939335,0.0298382141135265
998,128.009927987032,45.8094100677068,Current,2024,-0.116939092017912,-0.928183161921624,0.0335848596428225
999,128.908243271151,45.8094100677068,Current,2024,0.385319868042441,-0.816921408510411,0.0269426440334207
1000,129.806558555271,45.8094100677068,Current,2024,0.226036905117152,-0.928183161921624,0.0287452279144906
1001,130.70487383939,45.8094100677068,Current,2024,1.02428137813544,0.0539765305072342,0.0248315651061947
1002,131.60318912351,45.8094100677068,Current,2024,1.2458121286575,-0.816921408510411,0.0186231677054262
1003,132.501504407629,45.8094100677068,Current,2024,1.06394954150435,-0.816921408510411,0.0201375109206822
1004,133.233182127971,45.8607042493194,Current,2024,1.09202238582939,-0.928183161921624,0.0193771162973811
1016,79.9363938972813,44.9066047477668,Current,2024,0.542771888386832,-0.928183161921624,0.0248896220536962
1017,80.4564404704518,44.9712759932945,Current,2024,0.54948470591583,-0.928183161921624,0.0248136910554926
1018,81.3471555017718,45.0528063060372,Current,2024,0.548264209510743,-0.393928252696728,0.026293672870536
1019,82.2140548287345,45.0946694965179,Current,2024,0.352974821785373,0.077910975737997,0.0288468597419752
1020,83.0941637810557,45.1797310861844,Current,2024,0.389591982355154,-0.928183161921624,0.0266859783349422
1021,83.9924790651753,45.1797310861844,Current,2024,0.426208486393912,-0.21837023109575,0.0277450548009898
1022,84.8907943492948,45.1797310861844,Current,2024,0.73623022481424,1.24146844847746,0.0316955231166055
1023,85.7891096334143,45.1797310861844,Current,2024,0.813735146366624,-0.816921408510411,0.0224219598593511
1024,86.6874249175338,45.1797310861844,Current,2024,0.80091928299305,-0.928183161921624,0.0221286043003254
1025,87.5857402016533,45.1797310861844,Current,2024,1.31233276835163,-0.146493118484022,0.0219829227687748
1026,88.4840554857729,45.1797310861844,Current,2024,0.852182873895531,-0.928183161921624,0.0216174843313348
1027,89.3823707698924,45.1797310861844,Current,2024,0.886358042831337,0.077910975737997,0.0257164756893542
1028,90.2800829501215,45.1793106464764,Current,2024,1.27815688336551,-0.569486274297705,0.0196934254869059
1029,91.1194345968524,45.0364794852579,Current,2024,1.45574865867366,-0.569486274297705,0.0184381803036483
1030,92.0417781335629,44.9627999803671,Current,2024,1.41424906192838,-0.928183161921624,0.0167251732914618
1031,92.9584517272128,44.9452867559723,Current,2024,1.42462376975721,-0.928183161921624,0.0166460519444992
1032,93.5464982617403,44.9115270827412,Current,2024,1.19576968491653,-0.928183161921624,0.0184807177163927
1052,112.010960226976,44.9572125033315,Current,2024,-0.0607937444329432,-0.928183161921624,0.0327410674532377
1053,112.434486393606,44.939557062824,Current,2024,-0.0607937444329432,-0.928183161921624,0.0327410674532377
1054,113.990734958105,44.9006753118312,Current,2024,-0.186511189840595,-0.928183161921624,0.0346601236336115
1055,114.618557263157,45.0954099368791,Current,2024,0.288285729459123,-0.641363386909434,0.0283104157076977
1056,115.452379275369,45.1497868782039,Current,2024,0.241904490568489,-0.928183161921624,0.0285387744837947
1057,116.331829293478,45.1797310861844,Current,2024,0.306593997711037,-0.345082180075686,0.028528881198301
1058,117.230144577598,45.1797310861844,Current,2024,0.43170105246087,-0.569486274297705,0.0269381960787711
1059,118.128459861717,45.1797310861844,Current,2024,0.539719959514754,-0.928183161921624,0.0249242192794604
1060,119.026775145837,45.1797310861844,Current,2024,0.197354275466902,-0.928183161921624,0.0291221581712815
1061,119.925090429956,45.1797310861844,Current,2024,0.0942172667777996,-0.928183161921624,0.0305181773425243
1062,120.823405714076,45.1797310861844,Current,2024,0.493339130711614,-0.928183161921624,0.0254558807512671
1063,121.721720998195,45.1797310861844,Current,2024,0.0429539512373149,-0.641363386909434,0.0311216629066659
1064,122.620036282315,45.1797310861844,Current,2024,0.233360778928852,0.523935171542367,0.0300294249937709
1065,123.518351566434,45.1797310861844,Current,2024,0.251668715164033,-0.393928252696728,0.0289758169184603
1066,124.416666850554,45.1797310861844,Current,2024,0.215662776612504,0.50090413155168,0.0300679698459483
1067,125.314982134673,45.1797310861844,Current,2024,0.0545492630970283,-0.928183161921624,0.0310724698312331
1068,126.213297418793,45.1797310861844,Current,2024,-0.0186842536908602,-0.181374047858838,0.0314702875319983
